"","C03_C","C03_R","C03_S","A33_C","A33_R","A33_S"
"GOBP_NEUTROPHIL_HOMEOSTASIS",0.211353661113676,-0.321604940654552,-0.391809325992678,0.0523028407935402,0.224033439704688,-0.0531182669329344
"GOBP_NEUTROPHIL_APOPTOTIC_PROCESS",-0.0141129963689499,-0.572416643945802,-0.366046465735262,-0.349772671816631,0.103727127654008,-0.0455228659096646
"GOBP_B_CELL_HOMEOSTASIS",-0.133664774941338,0.0950860916686453,-0.205657811510472,0.223514046205692,0.165417619518672,-0.0219945785626936
"GOBP_B_CELL_APOPTOTIC_PROCESS",-0.125069276574125,0.115150079539496,-0.209529273358409,0.125132185970388,-0.122685907630805,-0.0661313378025208
"GOBP_NATURAL_KILLER_CELL_PROLIFERATION",0.00773492435539522,-0.0483979218973179,-0.194179795689447,0.133455314417537,-0.161401171410334,0.0606163508575665
"GOBP_ANTIBODY_DEPENDENT_CELLULAR_CYTOTOXICITY",0.438178299761367,-0.836079912713622,-0.767399144147992,-0.491806321500631,0.759973082399658,-0.734350627332054
"GOBP_CYTOKINE_PRODUCTION",0.0350903575291635,-0.133393685739687,-0.157246976131105,-0.0214811493388482,-0.106630818376845,-0.208512769376295
"GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION",0.0146963115746591,-0.127009437414532,-0.12130481594874,-0.084329635240334,-0.150639827994706,-0.256650683359156
"GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION",0.0965316185445311,-0.155888009842409,-0.162504289410669,-0.0641941105725535,-0.151546351107784,-0.19053839175752
"GOBP_SEROTONIN_SECRETION",0.179826858190719,0.185941082309916,0.553905845414756,-0.546948761523051,-0.618552141635365,0.324411573326105
"GOBP_HISTAMINE_SECRETION",0.226279494296563,-0.00289631162760653,-0.520078359752414,0.0731142593243398,0.107568099324954,-0.0671885138689227
"GOBP_MESONEPHROS_DEVELOPMENT",0.0514223042885268,-0.43111399727256,-0.367119393866866,-0.290981572206574,-0.291073870465481,0.274398181688277
"GOBP_BLASTOCYST_DEVELOPMENT",0.0288880517777622,-0.0986323529851496,-0.328569919901793,0.313816549798298,0.160757375322462,0.0587866339985687
"GOBP_BLASTOCYST_FORMATION",0.0309637196177393,0.0150298038064068,-0.206855714891166,0.434111833766509,0.198485036927602,-0.0271551693989259
"GOBP_INNER_CELL_MASS_CELL_DIFFERENTIATION",0.0774816797979729,-0.0267830514811871,-0.37955856014644,0.345393958235774,0.196141979203831,0.0956111789445777
"GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION",-0.0961719242224531,-0.195404221747262,-0.315541749659338,0.524523762387202,0.158330979954043,0.0947533266661217
"GOBP_BLASTOCYST_GROWTH",0.0639802056392539,-0.0704590962780778,-0.421904332639249,0.419717586520477,0.155715023789717,0.123226248390546
"GOBP_INNER_CELL_MASS_CELL_PROLIFERATION",0.285545124217435,-0.158929977985888,-0.348378570494055,0.527416535178869,0.237073062113796,0.415431287607452
"GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA",-0.293599853024894,-0.183012217557002,-0.38185760255673,-0.155688967371962,0.0141242912326587,-0.00538825056063719
"GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.0591527310756106,-0.221835811851102,-0.324550314783829,0.150586602765457,0.0121285734114728,0.132148069714162
"GOBP_NEURAL_PLATE_MORPHOGENESIS",-0.159761450615679,0.438344821956698,0.0536191268183139,-0.0660562423155772,0.0018671868650843,0.19483992556288
"GOBP_NEURAL_PLATE_DEVELOPMENT",-0.0717633341253796,0.0649276560670544,-0.311603841704371,-0.0953510299645073,-0.165709929208427,0.532714409059326
"GOBP_NEURAL_TUBE_FORMATION",-0.258232531379161,-0.189522907867855,-0.428102942577499,0.16792177823637,0.258200094225656,0.198002636433567
"GOBP_NEURAL_FOLD_FORMATION",0.243004917754791,-0.642571189207179,-0.492097244799402,0.376489994094893,0.484541210149101,0.272504608752839
"GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",0.310401807573502,0.345946366806945,0.0576145840743836,-0.16797191675302,0.181937576740037,-0.459327142752496
"GOBP_PHAGOLYSOSOME_ASSEMBLY",0.0796532617122808,0.22474308292641,0.110656062632008,-0.263606545753809,-0.360497305923015,-0.399042982086399
"GOBP_NK_T_CELL_DIFFERENTIATION",0.292620334261584,-0.423814734475855,-0.351519446854241,-0.205981045105112,-0.502717485470329,0.418445360650749
"GOBP_NK_T_CELL_PROLIFERATION",-0.110498804125107,0.120702636184905,0.143568060244942,-0.101648141090773,-0.320101849112153,-0.389134204435779
"GOBP_COMPLEMENT_ACTIVATION_LECTIN_PATHWAY",-0.298384483680493,-0.497459381725649,-0.472942168777679,0.276709828374149,-0.126047339676085,0.307903232905886
"GOBP_RESPONSE_TO_YEAST",0.360138335452728,0.610165919455337,0.28407998082062,0.0124000471472946,-0.38597061278513,-0.368900205686549
"GOBP_RECEPTOR_RECYCLING",0.277668971929243,0.25803863250357,0.168328917022664,-0.297930253168456,0.127762256627404,-0.382244986831221
"GOBP_ENDOTHELIAL_CELL_DEVELOPMENT",-0.0620276353973423,-0.198809169075018,-0.298097370498597,0.0562441299206517,0.0314808615085372,0.0170472116010175
"GOBP_ENDOTHELIAL_CELL_MORPHOGENESIS",0.287183276061652,-0.66005192911869,-0.711224085790407,-0.123781705851643,-0.238438217114076,0.249360992058293
"GOBP_PLACENTA_DEVELOPMENT",0.0477838953161225,-0.185369334820946,-0.268669746778445,0.0384244338078909,0.0183341889837406,0.0817934502679044
"GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT",-0.0750895593802839,-0.270330888959682,-0.328067504178442,0.0769990406215498,-0.0473423616713853,0.122264836833437
"GOBP_MATERNAL_PLACENTA_DEVELOPMENT",0.0747374178654152,0.132750821524376,-0.236339248129472,-0.109372628323973,-0.0225913194565884,0.0144001789503097
"GOBP_TISSUE_HOMEOSTASIS",-0.0164731419261123,-0.251610643510115,-0.186656592348045,-0.0283616443056298,-0.156854028400773,-0.0524132968958693
"GOBP_RETINA_HOMEOSTASIS",-0.0831837522087389,-0.353310341087829,-0.310639349543757,0.115064519665913,-0.11395822044877,0.15051744401317
"GOBP_CELL_KILLING",0.161218821828223,-0.0728399322655916,-0.111950381378024,-0.172983673736055,-0.187327869689841,-0.209442620260975
"GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY",0.0643292563857155,-0.0147591052341388,-0.115809973017539,-0.259630707224124,-0.215731712164131,-0.192360556266255
"GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY",0.0841169302263998,-0.0186243901282315,-0.166863684247385,-0.301220931597947,-0.211786351376859,-0.140824643377536
"GOBP_T_CELL_MEDIATED_CYTOTOXICITY",0.0151625595247075,-0.135084036062483,-0.262416073678257,-0.256259180818257,-0.322172237001454,-0.325823454257739
"GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",0.110625238204954,-0.0884929180655032,-0.259889592234952,-0.347159974954331,-0.349366261570283,-0.361265146437478
"GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",-0.0553782892037829,0.381037469558622,-0.155540932881959,-0.0844537439272335,-0.298600965600692,0.0470673588917119
"GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",0.141544336789814,-0.178496598032996,-0.34627226383832,-0.452074191694494,-0.364445003815916,-0.345307384912106
"GOBP_REGULATION_OF_RECEPTOR_RECYCLING",0.360316418835015,0.152674963477848,0.176066511175774,-0.261336789242079,0.0538306216564686,-0.232356742142663
"GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_RECYCLING",0.469446476066227,0.564001948022264,0.616889657639976,0.0355311844104104,-0.190817482376932,-0.472594227375367
"GOBP_POSITIVE_REGULATION_OF_RECEPTOR_RECYCLING",0.393947969161956,-0.00417708650781445,0.0891868299093886,-0.468988998526531,-0.0598466094171672,-0.0890144091567327
"GOBP_B_1_B_CELL_DIFFERENTIATION",-0.523523564868044,0.043966778717907,0.179477932544976,-0.283159998479588,0.105868030101399,-0.620972388626059
"GOBP_ENDOTHELIAL_CELL_PROLIFERATION",0.0664137760808398,-0.183274054551408,-0.21150905659157,-0.0953984697993932,-0.0939764186576187,-0.0376415993176777
"GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION",-0.0328598888544162,-0.166425534488547,-0.187221604419616,-0.19579907170352,-0.118043059233066,-0.135567920844893
"GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION",0.210333356332331,-0.204814087731991,-0.262479224460591,-0.0159103842831234,-0.096077519959724,0.103626113977935
"GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION",0.169922919826742,0.370608159839805,0.18600594991677,-0.255107299535888,-0.156983338359077,0.143894670563188
"GOBP_VASCULATURE_DEVELOPMENT",0.0160626018505753,-0.311021549907094,-0.303580253002383,-0.0306660531508514,-0.0597866007764988,0.0281271929489097
"GOBP_LYMPH_VESSEL_DEVELOPMENT",0.297854876743701,-0.29199854313097,-0.0765281144164683,-0.399976625470731,-0.289157720095848,-0.284722578684996
"GOBP_LYMPHANGIOGENESIS",0.475148629325287,-0.340729042738283,-0.0471769018804927,-0.402869707115617,-0.396317716797578,-0.334033521487189
"GOBP_REGULATION_OF_CELL_MATRIX_ADHESION",-0.0407256252067333,0.0113919635314042,-0.0722337836620722,-0.144350670933667,-0.0611170482673786,-0.0835528248333346
"GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION",0.2784555016986,0.263694476849714,0.266995589924602,-0.188664034604313,-0.194276409409579,-0.293306537816951
"GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION",-0.133951043730824,-0.141506519841821,-0.232602453897938,-0.177355955805062,-0.182463329675172,-0.03021534594355
"GOBP_BLOOD_VESSEL_MATURATION",-0.101504310961936,-0.676892038572077,-0.175661911221449,0.021640514448959,0.146081488654978,-0.178376054570901
"GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION",-0.0795032680207902,0.388527430692153,0.242046803302352,-0.43860350990467,-0.0408823430089813,0.286923101864292
"GOBP_SYNAPTIC_TRANSMISSION_DOPAMINERGIC",0.177147272185993,0.248264272802803,0.373834864168184,-0.551872133619606,-0.370017424816259,-0.218694767732909
"GOBP_STARTLE_RESPONSE",0.438415288189542,0.36156762291181,0.498708827805191,-0.662416645319556,-0.476734541873113,-0.0748831988238005
"GOBP_SUCKLING_BEHAVIOR",-0.110515635167675,-0.0795816338469634,-0.37082541117818,0.0450051273870807,0.22306131414401,0.509484207273928
"GOBP_BLOOD_VESSEL_REMODELING",0.00232534022040679,-0.339564250481375,-0.249492844024846,0.0694601459836671,-0.170960623407419,-0.0182760147167315
"GOBP_RESPONSE_TO_AMPHETAMINE",0.117057256647594,0.187036425304572,0.322828752961891,-0.391649536207101,-0.39022337362142,0.07558371060923
"GOBP_NERVOUS_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE",0.362557793636022,-0.43334232717384,0.141985991247871,-0.588407837995968,-0.443943712214924,-0.175860104544758
"GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_BLOOD_VOLUME",-0.155914116650047,-0.030270814658682,0.0523604030687038,-0.173330888394808,-0.0964475593596055,0.049053861582405
"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE",-0.0674709574171169,-0.217738914549888,-0.125312238024419,-0.282318959928766,-0.39942752312423,-0.170334798806534
"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN",-0.00821792057916162,-0.450336997830443,-0.328882008835208,-0.210524976677395,-0.508321481645415,-0.157434889103487
"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_VASOPRESSIN",0.150911404712507,0.562806129312912,0.465990151819954,0.0231459823556437,-0.419095616661174,-0.14361170845185
"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_NOREPINEPHRINE_EPINEPHRINE",0.294359991799215,-0.126786083325699,0.352078702416525,-0.591524507754806,-0.719876028932691,-0.49005017631856
"GOBP_POSITIVE_REGULATION_OF_HEART_RATE_BY_EPINEPHRINE_NOREPINEPHRINE",0.22938963039867,-0.112036716498582,0.134143235655662,-0.669222766123894,-0.697549466568943,-0.0875259218553509
"GOBP_RENIN_SECRETION_INTO_BLOOD_STREAM",-0.369328287356266,-0.733373109295841,-0.60462937816535,-0.568859195172594,-0.261446197480532,-0.22932585567579
"GOBP_REGULATION_OF_ANGIOTENSIN_LEVELS_IN_BLOOD",0.0843954318227783,-0.131799652595672,0.01841676841684,0.109784757293726,-0.608239600083607,-0.197231121621216
"GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM",-0.0370611716349613,-0.28692230658898,-0.322481695927407,-0.0762671840386216,-0.066508574087293,0.181533603817727
"GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET",0.103163870777938,-0.250103131118977,-0.445493034760754,-0.0122697153185443,0.129876657112716,0.184296227594889
"GOBP_REGULATION_OF_BLOOD_VOLUME_BY_RENIN_ANGIOTENSIN",0.036902523645263,-0.457659152551463,0.121799002815243,-0.489903194024971,-0.331962620016345,-0.00331388915022138
"GOBP_RESPONSE_TO_DIETARY_EXCESS",0.0799394983452512,0.0524521302739531,0.0651522198435636,-0.354229045364664,-0.396129545491771,-0.251614479199066
"GOBP_REDUCTION_OF_FOOD_INTAKE_IN_RESPONSE_TO_DIETARY_EXCESS",0.267301843221237,-0.280796186604545,-0.576160357757501,0.336848887683178,-0.253669677695444,0.275780731898549
"GOBP_DIET_INDUCED_THERMOGENESIS",-0.10947260590324,-0.012062294674534,0.27825591447856,-0.338020359662447,-0.272831539569113,-0.334147896813687
"GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION",0.286425346256891,-0.134000010833181,0.056517963766996,-0.495932380660377,-0.454326127773846,-0.047391305144581
"GOBP_REGULATION_OF_HEART_RATE",0.230377681386446,0.00823305413841333,0.203759256400418,-0.481814712781026,-0.356509304883312,0.0255649922464593
"GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT",0.0252805514028896,0.210948512536013,0.0916311861536159,-0.345961965578053,-0.131980880753039,-0.13904983110507
"GOBP_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION",0.244350220042978,-0.0340525478148334,0.200192640485186,-0.388198545756342,-0.426298207352844,0.136350720429618
"GOBP_BRAIN_RENIN_ANGIOTENSIN_SYSTEM",0.277666405463691,-0.574891616329012,0.198507020676605,-0.609953147866977,-0.368848179499994,0.123475990489486
"GOBP_REGULATION_OF_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE",0.278568928692047,-0.508697420518137,-0.177734556806424,0.172285829142715,0.322025491557525,-0.273607054805834
"GOBP_SPROUTING_ANGIOGENESIS",-0.0609214728996856,-0.212450732720358,-0.231176447682547,-0.108552354126771,-0.0425539137418334,0.0309496559132279
"GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-0.0416883066131858,-0.128891693156869,-0.170486959666556,-0.019064706158368,-0.0444026703996135,0.0057332281498782
"GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",0.117801500189727,-0.278254327324371,-0.0672304180301922,-0.190987159443184,-0.102531284066866,-0.144220549777592
"GOBP_POSITIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION",-0.126374949334676,-0.54977196544823,-0.631745101491503,0.334835314525307,0.0429934740745286,0.510289206896134
"GOBP_POSITIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION",0.123668513055494,-0.367795588514685,-0.250050459808871,-0.317606429643697,-0.234010274208533,0.363365148761803
"GOBP_CHONDROCYTE_DIFFERENTIATION",-0.245802923631425,-0.42893353338531,-0.364644823235379,0.0534655066055219,-0.0745526703864203,0.104366591800202
"GOBP_CHONDROCYTE_DEVELOPMENT",-0.432740240122958,-0.537658796979492,-0.413480794993358,0.26687289241983,-0.0116126034278102,0.256729849433141
"GOBP_EPITHELIAL_CELL_DEVELOPMENT",-0.0384478244678047,-0.325361143327887,-0.362361293073321,0.0343961437051682,0.0371326727735597,0.133426653118663
"GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION",0.104702661425836,-0.394205219138776,-0.291651007495085,0.0776361666325912,0.0209976146550209,0.209267583776113
"GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT",0.162672934141379,-0.31595657767743,-0.382724686160115,0.231537570189813,0.169986329939292,0.289727427746816
"GOBP_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION",0.126498740304544,-0.380458834097697,-0.225337151900555,0.0152553485422712,-0.0194398618441337,0.203247707246414
"GOBP_GLANDULAR_EPITHELIAL_CELL_DEVELOPMENT",0.23289569131674,-0.199397594669133,-0.339816706528707,0.155907152628925,0.100039600190013,0.227813190755858
"GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_MATURATION",-0.0811632405774929,-0.175420217496969,-0.360992027453824,0.142434756013373,-0.441334741412267,0.34804418019029
"GOBP_EPITHELIAL_CELL_MATURATION",-0.104905233030595,-0.373380489451715,-0.255750212248969,-0.0535518431770233,-0.458193380574908,0.0153906091671634
"GOBP_GLANDULAR_EPITHELIAL_CELL_MATURATION",-0.0388104926220551,0.0806297766287282,-0.304173211301628,0.135094637847917,-0.525917207376875,0.277240792641027
"GOBP_OPTIC_CUP_MORPHOGENESIS_INVOLVED_IN_CAMERA_TYPE_EYE_DEVELOPMENT",0.137140243567769,-0.643918951084025,-0.542347900150888,-0.149330167881763,0.556521877794653,-0.215005684766116
"GOBP_OSTEOBLAST_DEVELOPMENT",-0.337365736258233,-0.399582158819911,-0.422413942420866,-0.0413688753984752,-0.00936560284673782,0.236422195400723
"GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION",-0.082827385892016,0.00403133311188036,-0.1542216221203,-0.0444412895457814,-0.00328187764413176,-0.255159641348407
"GOBP_PROTEIN_DEPALMITOYLATION",-0.57770787334196,0.249960464949998,-0.615106066437033,0.263574846904417,0.369176287824637,-0.0509463401398328
"GOBP_INHIBITION_OF_NEUROEPITHELIAL_CELL_DIFFERENTIATION",0.589509924054244,-0.412663857455576,-0.612670352630614,0.703652932452622,0.544332115609432,0.726055826868459
"GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE_BY_NERVOUS_SYSTEM_PROCESS",0.610913283047647,0.224081319770201,0.365446844991659,-0.452092638802543,0.365261261281712,0.095464653933514
"GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE",0.0267425975705015,-0.361217583078195,-0.245381559499304,-0.145900406773499,-0.0403369297889112,0.0777061397340948
"GOBP_LENS_MORPHOGENESIS_IN_CAMERA_TYPE_EYE",0.288882920909112,-0.213891079650478,-0.35296492295867,-0.112768631111261,0.0410399632329181,0.296548828719464
"GOBP_REGULATION_OF_RECEPTOR_INTERNALIZATION",0.0191949892937843,0.148212432541996,0.0190829255140766,-0.327553215603846,-0.0253194691032912,0.0594509989353463
"GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION",-0.114280257844713,0.212435112720663,0.125080988116925,-0.403362235647946,-0.104515937456449,-0.0521798134011806
"GOBP_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION",0.234453200435805,-0.0497631189388245,0.00469776911858824,-0.364954859347525,-0.0793673789718082,0.185612789090646
"GOBP_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS",-0.550954954916081,-0.157221255182939,-0.460324986460385,0.102715132816952,0.165774591387662,0.112229842316864
"GOBP_TRNA_WOBBLE_BASE_MODIFICATION",-0.483011473581987,0.516551602163091,0.00792917670101792,0.454617502686839,0.48519673714236,-0.246731996025911
"GOBP_TRNA_WOBBLE_URIDINE_MODIFICATION",-0.5140618723747,0.508993670638166,-0.136229311160248,0.412955533358365,0.489466599823274,-0.112225311343054
"GOBP_STORE_OPERATED_CALCIUM_ENTRY",-0.0446699575170398,-0.313505965178923,-0.316557528860364,-0.355156859436653,-0.400248565016716,-0.277991525864067
"GOBP_AGGRESSIVE_BEHAVIOR",0.68782921269236,-0.0613125386433873,0.388261040444507,-0.24970304507013,-0.631396501186765,-0.270179652175127
"GOBP_THYROID_HORMONE_MEDIATED_SIGNALING_PATHWAY",0.558473058054306,0.189119106141482,-0.175302165135248,-0.25960686006965,-0.191579079187137,-0.434722798565608
"GOBP_OSTEOCLAST_PROLIFERATION",0.302712959776808,-0.0109947257325382,0.300184323893859,-0.378253164582847,-0.489010916008364,-0.373717690704215
"GOBP_CYTOPLASMIC_TRANSLATION",0.0273560179384201,-0.248673043160326,-0.629309573617388,0.604300064654685,0.384031874184919,-0.0604385481190808
"GOBP_CYTOPLASMIC_TRANSLATIONAL_ELONGATION",-0.411882162255071,0.151962843213137,-0.306909570200092,0.369616834237833,0.217285165275795,0.35010176390788
"GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION",-0.203623918052544,0.159504437693541,-0.496915229979781,0.584271488769818,0.536405664707622,-0.0454544181253577
"GOBP_CAP_DEPENDENT_TRANSLATIONAL_INITIATION",-0.451848083457538,0.462607637632292,-0.51702449853898,0.614218525677144,0.394665752895565,-0.35342653171981
"GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS",-0.0776902719001599,0.002817585481447,-0.300166373174527,0.388242761674208,0.426390830848734,-0.00635525188466454
"GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS_INVOLVED_IN_IMMUNE_RESPONSE",-0.124313104894611,0.0875453107872065,-0.307424185315477,0.309660693000625,0.336518371323797,-0.110999628998278
"GOBP_BEHAVIORAL_DEFENSE_RESPONSE",0.273752247910024,0.228844557073693,0.305191285587994,-0.380735994360917,-0.300145565249235,-0.183531166031903
"GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE",0.0576890846018066,-0.106039626728807,-0.203955862786153,0.0618325275788736,0.0625690023154222,-0.0837222457293084
"GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY",0.261007505796747,-0.065452918211253,-0.0616069616489412,-0.019722897911455,-0.203395491123751,-0.308194501340814
"GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.132322511937229,-0.272175742369839,-0.320805100329167,-0.182260184047565,0.0198132645298967,-0.0218054899802871
