"","C03-C","C03-R","C03-S","C09-C","C09-R","C09-S","A33-C","A33-R","A33-S"
"GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS",-0.065899085640977,0.167120958517223,0.108233257213697,-0.319274847171535,-0.0810209771769108,-0.0780915988639036,-0.3011533428897,0.0135472299118572,0.28672092977593
"GOBP_MICROTUBULE_BUNDLE_FORMATION",-0.430329243903921,-0.343147288182116,-0.311898783700102,0.513460075815359,0.165518470374029,0.437157292366814,-0.283391327510788,-0.117013445362518,0.004682923337339
"GOBP_OSTEOBLAST_DIFFERENTIATION",0.0286377846167471,-0.315347296141859,-0.329207527589196,0.0268011946592113,0.217972216068239,0.0315232398459858,0.0940882837617368,-0.0301820123366468,0.12380084836886
"GOBP_UROGENITAL_SYSTEM_DEVELOPMENT",0.0905066295107364,-0.511469654917425,-0.486554928091443,0.161964936959915,0.334543532270624,0.31012562480682,0.112081859027927,-0.133383328107448,0.115591820791265
"GOBP_METANEPHROS_DEVELOPMENT",0.0442250880020978,-0.490426505936221,-0.362213039421643,0.311768362326471,0.336134850216796,0.274721369399724,-0.254637039530701,-0.246586325063115,0.288728674749465
"GOBP_TEMPERATURE_HOMEOSTASIS",0.0752324656668554,-0.0705615626460998,-0.118884574984761,0.0219061190867232,0.0824806336462598,0.0200624063810732,-0.0850188357666929,-0.0657148925320933,-0.053335818988806
"GOBP_FEVER_GENERATION",0.217314509038163,0.0852408536146107,0.179695567907123,0.30792929599857,0.0868186456393567,0.341050779056548,-0.471516974480328,-0.41812716193204,-0.241439253851923
"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION",-0.0233229005419015,-0.161774552676317,-0.237072608729743,0.0864766500904174,0.122573805410252,0.175934494644569,-0.143534833972352,-0.0512847906208884,0.00645044581299192
"GOBP_ACROSOME_ASSEMBLY",-0.00421869167665645,0.115708878121847,-0.0832446351194286,0.0593980072793689,-0.347815586684013,0.0283785169724519,0.0124159337495883,-0.0540109603465134,-0.210878636760608
"GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS",-0.0571291712402628,-0.0740408758673091,-0.0503317317577316,0.0162072542269332,0.38688588222017,0.192418511576031,-0.334392877940257,-0.272019112760353,-0.305103674742969
"GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS",-0.0127469279348564,0.0761290683143919,-0.0211978360328536,-0.133611122965126,-0.00153979556527048,-0.0859765576991722,-0.0138102054479292,0.00867028758722344,-0.0122680838414937
"GOBP_TRNA_5_LEADER_REMOVAL",-0.393801294318011,0.26863540889104,-0.299138152889482,-0.412819100292192,0.383008983006527,-0.485617635358593,0.183779158108728,0.013441408525116,-0.0208502709865105
"GOBP_HISTAMINE_METABOLIC_PROCESS",-0.517767354008915,-0.700017272994867,-0.265297620592395,0.700188849888828,0.767001298721309,0.312843373185142,-0.49421270998161,-0.425708097443278,-0.027634092620161
"GOBP_GASTRIC_ACID_SECRETION",0.00972396313869575,0.271264698084021,0.482330360693019,-0.0078875042170718,-0.334590581744914,0.0677107358107742,-0.416579785242783,-0.0605002923875954,-0.0962687661285805
"GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT",-0.115067218109956,-0.155076899315829,-0.329895891529395,-0.155741334547391,0.0877388958042426,-0.0488285916359648,0.226275768396363,0.114699470810331,0.112072968959678
"GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND",0.155746967765285,-0.195108517553032,-0.418062131828932,-0.180340076008261,-0.0454319213626916,-0.249865680438027,0.252266140354208,0.221793598974113,0.400718264406281
"GOBP_FORMATION_OF_PRIMARY_GERM_LAYER",-0.167471447054247,-0.352484896848879,-0.332676572011727,0.166704951878042,0.319154464259551,0.302917834454129,-0.119141531465058,-0.0946720181457244,0.0178242126912835
"GOBP_ENDODERM_FORMATION",-0.0305692818846758,-0.360602108589089,-0.293696594439818,0.0441953381864087,0.217960044177271,0.259374602537643,-0.0848608221265911,-0.143920682471748,0.177773763069495
"GOBP_CELL_FATE_SPECIFICATION",0.199653904127838,-0.393334446413471,-0.314987823772041,-0.111487851152977,0.0755777846830176,0.178285526685905,0.163897004700056,0.148266587059293,0.309867587145946
"GOBP_CELL_FATE_DETERMINATION",0.26482990291646,-0.429494617622478,-0.200286723516419,-0.0564227621805874,0.192609466175196,0.268174981056885,-0.104432492710025,-0.148849807410346,0.278660436605944
"GOBP_MESODERMAL_CELL_FATE_COMMITMENT",-0.0648714399522467,-0.510985304086139,-0.302851841616607,0.429582011558696,0.483722485640979,0.393838016297658,-0.420345380018016,-0.136254584627705,0.246898311339795
"GOBP_ENDODERMAL_CELL_FATE_COMMITMENT",0.111984275366881,-0.246057248818325,-0.346887820147395,-0.154960562818948,0.140343869769491,0.0477164249709628,0.129636130126312,-0.0969895094729784,0.2643838160437
"GOBP_ENDODERMAL_CELL_FATE_SPECIFICATION",0.25496694071693,-0.52039578922705,-0.317362048532212,0.274577963856916,0.162988376051568,0.569807280391597,0.0150730982282142,-0.496879015066522,0.581916581238169
"GOBP_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX",-0.253728997030934,-0.250273425567035,-0.634764078443037,-0.258315173747019,0.0156377887030952,-0.357929150304284,0.499244763091831,0.58728404274184,0.17711989359285
"GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX",-0.0782545529639317,-0.211154837834177,-0.672717458574462,-0.4764300963878,0.339122571648523,-0.499979046057502,0.702747127870845,0.524627913771554,0.0133331914604714
"GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM",-0.194096731340013,-0.268853591941367,-0.43241973911795,0.0594386475222937,0.0345555841877865,0.0324336335863357,-0.00661074389563232,0.202020889852991,0.3354043990101
"GOBP_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION",0.0273575771916544,-0.281450009585111,-0.25602422244147,0.178855488414727,0.1424110366673,0.136347403931981,0.126786986837374,-0.194402344032378,0.199796053207436
"GOBP_SOMITOGENESIS",0.0902764835580981,-0.277256998064755,-0.268248124134886,-0.12016999252292,0.00879415233798675,0.0622100648454549,0.160804787857203,0.0915819163020434,0.297038226511452
"GOBP_SOMITE_SPECIFICATION",0.53684297011392,-0.65854650386927,-0.529751718483382,0.0525612578610113,0.50857649628736,0.0337795304730499,-0.265196269906975,-0.254910820349436,0.539655463780869
"GOBP_ORGAN_INDUCTION",0.215689803515378,-0.490492520467055,-0.297659497170219,0.311416286759606,0.312963078540014,0.253178326043683,-0.505418101481059,-0.371195892400239,0.265147943148791
"GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE",0.15167342521762,-0.325606920576944,-0.331018434619033,0.0512525364180029,0.236961728053207,0.178572656566096,-0.13515203501137,-0.139607967563781,0.229219235772268
"GOBP_NEURON_MIGRATION",0.277649886363025,0.0736979895251681,0.0381295866397144,-0.288711395250852,-0.0536999077948571,-0.191366267989055,-0.168978284691787,-0.103535236271016,0.132555300176888
"GOBP_MEMBRANE_RAFT_ASSEMBLY",0.254470481810927,-0.149453863084316,-0.392282795558711,0.322396220355648,0.493221306204029,0.203663059190832,-0.573980468544383,-0.150917231773725,0.0359053455221947
"GOBP_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY",-0.105285905452277,-0.180380096954943,-0.0862026970623411,0.258440833378621,-0.00556944386389904,0.197689045510822,0.041856771913976,-0.270376017367796,-0.120202308151929
"GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION",0.104688952023,-0.0471670619437296,0.152160091336236,-0.108822345119417,0.135559367372938,0.0158298070976806,-0.0646183460173543,0.0338699499735104,0.00189557322177825
"GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION",0.418106420732948,-0.161594741673889,-0.139071123957664,-0.170459440585666,0.0247825463298457,0.173430900588588,0.182282382360324,0.314404143526048,-0.287220117489066
"GOBP_CELL_ACTIVATION",0.0670592977957951,-0.110789616832848,-0.112802814789123,0.0120590055681935,0.131944497591372,0.0895100869115012,-0.0504250783245109,-0.0801426292624677,-0.117177427388131
"GOBP_LEUKOCYTE_HOMEOSTASIS",0.0361590427251552,-0.176202030652811,-0.21838981907712,-0.167854150191028,0.119245021599339,0.0225332469146112,0.138967320437979,0.153408605543938,-0.0438883100455764
"GOBP_PLASMA_MEMBRANE_REPAIR",0.090799272823826,-0.076457303378487,-0.0932094348165516,-0.0769003996191636,0.322551124885136,-0.333910182691251,-0.178327959216216,0.180533134676059,-0.317307702135429
"GOBP_NATURAL_KILLER_CELL_DIFFERENTIATION",0.129035934200047,-0.1389828035919,-0.233692401614573,-0.111052873104796,-0.312059673448105,-0.10750740785285,0.174021615715087,0.334352532734999,0.0016292952568315
"GOBP_NEUTROPHIL_HOMEOSTASIS",0.211353661113676,-0.321604940654552,-0.391809325992678,0.0614963252994281,0.0828944491739154,-0.0530840780416447,0.0523028407935402,0.224033439704688,-0.0531182669329344
"GOBP_NEUTROPHIL_APOPTOTIC_PROCESS",-0.0141129963689499,-0.572416643945802,-0.366046465735262,0.510860536695677,0.108963731737577,0.433040437709919,-0.349772671816631,0.103727127654008,-0.0455228659096646
"GOBP_B_CELL_HOMEOSTASIS",-0.133664774941338,0.0950860916686453,-0.205657811510472,-0.19261789688935,-0.112480450420584,-0.00696216568107752,0.223514046205692,0.165417619518672,-0.0219945785626936
"GOBP_B_CELL_APOPTOTIC_PROCESS",-0.125069276574125,0.115150079539496,-0.209529273358409,-0.143799919577138,0.236211090049404,-0.100113498537555,0.125132185970388,-0.122685907630805,-0.0661313378025208
"GOBP_NATURAL_KILLER_CELL_PROLIFERATION",0.00773492435539522,-0.0483979218973179,-0.194179795689447,0.287016422778787,0.252759420892391,-0.0665230062324446,0.133455314417537,-0.161401171410334,0.0606163508575665
"GOBP_ANTIBODY_DEPENDENT_CELLULAR_CYTOTOXICITY",0.438178299761367,-0.836079912713622,-0.767399144147992,0.0396101062626925,0.693040147427312,0.628179043743644,-0.491806321500631,0.759973082399658,-0.734350627332054
"GOBP_CYTOKINE_PRODUCTION",0.0350903575291635,-0.133393685739687,-0.157246976131105,0.107380560751598,0.136969979169011,0.130580411352325,-0.0214811493388482,-0.106630818376845,-0.208512769376295
"GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION",0.0146963115746591,-0.127009437414532,-0.12130481594874,0.140852372722548,0.203600112053824,0.17494706869198,-0.084329635240334,-0.150639827994706,-0.256650683359156
"GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION",0.0965316185445311,-0.155888009842409,-0.162504289410669,0.114283806659623,0.174932687091096,0.126298976941653,-0.0641941105725535,-0.151546351107784,-0.19053839175752
"GOBP_SEROTONIN_SECRETION",0.179826858190719,0.185941082309916,0.553905845414756,-0.121896962413408,0.237725181647294,-0.27183550890178,-0.546948761523051,-0.618552141635365,0.324411573326105
"GOBP_HISTAMINE_SECRETION",0.226279494296563,-0.00289631162760653,-0.520078359752414,-0.136643637025222,0.232989968902149,-0.155424066409778,0.0731142593243398,0.107568099324954,-0.0671885138689227
"GOBP_MESONEPHROS_DEVELOPMENT",0.0514223042885268,-0.43111399727256,-0.367119393866866,0.215730643116183,0.398475277771165,0.252559851676184,-0.290981572206574,-0.291073870465481,0.274398181688277
"GOBP_BLASTOCYST_DEVELOPMENT",0.0288880517777622,-0.0986323529851496,-0.328569919901793,-0.244352061284253,-0.104816287794404,-0.0283269450142306,0.313816549798298,0.160757375322462,0.0587866339985687
"GOBP_BLASTOCYST_FORMATION",0.0309637196177393,0.0150298038064068,-0.206855714891166,-0.370536014281299,-0.20883312997629,-0.0440980146637931,0.434111833766509,0.198485036927602,-0.0271551693989259
"GOBP_INNER_CELL_MASS_CELL_DIFFERENTIATION",0.0774816797979729,-0.0267830514811871,-0.37955856014644,-0.140990902595792,-0.214193247616996,0.272920289625125,0.345393958235774,0.196141979203831,0.0956111789445777
"GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION",-0.0961719242224531,-0.195404221747262,-0.315541749659338,-0.282131469218378,-0.195720137118628,-0.176828882210529,0.524523762387202,0.158330979954043,0.0947533266661217
"GOBP_BLASTOCYST_GROWTH",0.0639802056392539,-0.0704590962780778,-0.421904332639249,-0.379667621117834,-0.132085550462058,-0.0632903582063179,0.419717586520477,0.155715023789717,0.123226248390546
"GOBP_INNER_CELL_MASS_CELL_PROLIFERATION",0.285545124217435,-0.158929977985888,-0.348378570494055,-0.548080822708122,-0.182905149817038,-0.3113785275574,0.527416535178869,0.237073062113796,0.415431287607452
"GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA",-0.293599853024894,-0.183012217557002,-0.38185760255673,-0.0199934598672087,0.410593612696406,-0.0052532445098056,-0.155688967371962,0.0141242912326587,-0.00538825056063719
"GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.0591527310756106,-0.221835811851102,-0.324550314783829,-0.0783631415928724,0.0953717029229032,0.116992553482019,0.150586602765457,0.0121285734114728,0.132148069714162
"GOBP_NEURAL_PLATE_MORPHOGENESIS",-0.159761450615679,0.438344821956698,0.0536191268183139,-0.418616187643403,0.25198949950316,-0.2078852182665,-0.0660562423155772,0.0018671868650843,0.19483992556288
"GOBP_NEURAL_PLATE_DEVELOPMENT",-0.0717633341253796,0.0649276560670544,-0.311603841704371,-0.322896183828739,0.0708268622312022,-0.0957387450277986,-0.0953510299645073,-0.165709929208427,0.532714409059326
"GOBP_NEURAL_TUBE_FORMATION",-0.258232531379161,-0.189522907867855,-0.428102942577499,0.000207032801250479,0.0645833296724437,0.0108234137322889,0.16792177823637,0.258200094225656,0.198002636433567
"GOBP_NEURAL_FOLD_FORMATION",0.243004917754791,-0.642571189207179,-0.492097244799402,-0.300391588140787,-0.151491600243037,0.458470408682419,0.376489994094893,0.484541210149101,0.272504608752839
"GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",0.310401807573502,0.345946366806945,0.0576145840743836,-0.544306318080339,0.339074774776646,-0.627193776865212,-0.16797191675302,0.181937576740037,-0.459327142752496
"GOBP_PHAGOLYSOSOME_ASSEMBLY",0.0796532617122808,0.22474308292641,0.110656062632008,-0.00451643986349876,0.161429635067523,-0.168027701856457,-0.263606545753809,-0.360497305923015,-0.399042982086399
"GOBP_NK_T_CELL_DIFFERENTIATION",0.292620334261584,-0.423814734475855,-0.351519446854241,0.299074082796979,0.437198507182324,-0.0212153294515381,-0.205981045105112,-0.502717485470329,0.418445360650749
"GOBP_NK_T_CELL_PROLIFERATION",-0.110498804125107,0.120702636184905,0.143568060244942,0.21636883337803,0.146204657549971,0.313444217633276,-0.101648141090773,-0.320101849112153,-0.389134204435779
"GOBP_COMPLEMENT_ACTIVATION_LECTIN_PATHWAY",-0.298384483680493,-0.497459381725649,-0.472942168777679,0.302200115470476,0.364771554402226,0.636793304595788,0.276709828374149,-0.126047339676085,0.307903232905886
"GOBP_RESPONSE_TO_YEAST",0.360138335452728,0.610165919455337,0.28407998082062,-0.0765957384380471,0.127658131253335,-0.410247075872403,0.0124000471472946,-0.38597061278513,-0.368900205686549
"GOBP_RECEPTOR_RECYCLING",0.277668971929243,0.25803863250357,0.168328917022664,-0.246161000589348,-0.0849085054148024,-0.361779682984149,-0.297930253168456,0.127762256627404,-0.382244986831221
"GOBP_ENDOTHELIAL_CELL_DEVELOPMENT",-0.0620276353973423,-0.198809169075018,-0.298097370498597,0.0388717329664372,0.0579311930637723,0.0175022495855446,0.0562441299206517,0.0314808615085372,0.0170472116010175
"GOBP_ENDOTHELIAL_CELL_MORPHOGENESIS",0.287183276061652,-0.66005192911869,-0.711224085790407,0.384611642144215,0.48198017805063,-0.0764821598154121,-0.123781705851643,-0.238438217114076,0.249360992058293
"GOBP_PLACENTA_DEVELOPMENT",0.0477838953161225,-0.185369334820946,-0.268669746778445,-0.0447994188462656,0.077960352785351,0.0655301768317557,0.0384244338078909,0.0183341889837406,0.0817934502679044
"GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT",-0.0750895593802839,-0.270330888959682,-0.328067504178442,-0.0263977019415143,0.106471594765976,0.176229658040415,0.0769990406215498,-0.0473423616713853,0.122264836833437
"GOBP_MATERNAL_PLACENTA_DEVELOPMENT",0.0747374178654152,0.132750821524376,-0.236339248129472,-0.169178285302698,0.16402042277559,-0.109770437529164,-0.109372628323973,-0.0225913194565884,0.0144001789503097
"GOBP_TISSUE_HOMEOSTASIS",-0.0164731419261123,-0.251610643510115,-0.186656592348045,0.209871649476713,0.18318070361418,0.124345331127956,-0.0283616443056298,-0.156854028400773,-0.0524132968958693
"GOBP_RETINA_HOMEOSTASIS",-0.0831837522087389,-0.353310341087829,-0.310639349543757,0.371327563357603,0.0576620837779176,0.196027543879603,0.115064519665913,-0.11395822044877,0.15051744401317
"GOBP_CELL_KILLING",0.161218821828223,-0.0728399322655916,-0.111950381378024,0.0943081099541403,0.268152155490767,0.231356362518859,-0.172983673736055,-0.187327869689841,-0.209442620260975
"GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY",0.0643292563857155,-0.0147591052341388,-0.115809973017539,0.0854567215828077,0.273824032037112,0.273621496401298,-0.259630707224124,-0.215731712164131,-0.192360556266255
"GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY",0.0841169302263998,-0.0186243901282315,-0.166863684247385,0.179334845790628,0.273228450867682,0.38397145442974,-0.301220931597947,-0.211786351376859,-0.140824643377536
"GOBP_T_CELL_MEDIATED_CYTOTOXICITY",0.0151625595247075,-0.135084036062483,-0.262416073678257,0.190451372612271,0.420621424930061,0.453322568507026,-0.256259180818257,-0.322172237001454,-0.325823454257739
"GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",0.110625238204954,-0.0884929180655032,-0.259889592234952,0.172264566540692,0.43260297203187,0.486821210276519,-0.347159974954331,-0.349366261570283,-0.361265146437478
"GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",-0.0553782892037829,0.381037469558622,-0.155540932881959,0.00198193031731453,0.0275493347409,0.25833385319031,-0.0844537439272335,-0.298600965600692,0.0470673588917119
"GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",0.141544336789814,-0.178496598032996,-0.34627226383832,0.273008623491053,0.466193424202282,0.51132503041977,-0.452074191694494,-0.364445003815916,-0.345307384912106
"GOBP_REGULATION_OF_RECEPTOR_RECYCLING",0.360316418835015,0.152674963477848,0.176066511175774,-0.29459480157026,0.0660966731964862,-0.358129143338227,-0.261336789242079,0.0538306216564686,-0.232356742142663
"GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_RECYCLING",0.469446476066227,0.564001948022264,0.616889657639976,-0.382760179964584,-0.58141209391776,-0.617473317551275,0.0355311844104104,-0.190817482376932,-0.472594227375367
"GOBP_POSITIVE_REGULATION_OF_RECEPTOR_RECYCLING",0.393947969161956,-0.00417708650781445,0.0891868299093886,-0.234653951892446,0.373032376208017,-0.111839085041871,-0.468988998526531,-0.0598466094171672,-0.0890144091567327
"GOBP_B_1_B_CELL_DIFFERENTIATION",-0.523523564868044,0.043966778717907,0.179477932544976,0.46248221593847,-0.496697349089065,0.656060402824878,-0.283159998479588,0.105868030101399,-0.620972388626059
"GOBP_ENDOTHELIAL_CELL_PROLIFERATION",0.0664137760808398,-0.183274054551408,-0.21150905659157,0.15397890849988,0.0943953457136775,0.0979135697591453,-0.0953984697993932,-0.0939764186576187,-0.0376415993176777
"GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION",-0.0328598888544162,-0.166425534488547,-0.187221604419616,0.293872770318943,0.181455657591437,0.31437245497945,-0.19579907170352,-0.118043059233066,-0.135567920844893
"GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION",0.210333356332331,-0.204814087731991,-0.262479224460591,0.0518114934170049,-0.00754474399095328,0.0283593104364358,-0.0159103842831234,-0.096077519959724,0.103626113977935
"GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION",0.169922919826742,0.370608159839805,0.18600594991677,-0.375484017871306,-0.20095698752348,-0.356605989985109,-0.255107299535888,-0.156983338359077,0.143894670563188
"GOBP_VASCULATURE_DEVELOPMENT",0.0160626018505753,-0.311021549907094,-0.303580253002383,0.163903920762639,0.165017851568467,0.189906691032227,-0.0306660531508514,-0.0597866007764988,0.0281271929489097
"GOBP_LYMPH_VESSEL_DEVELOPMENT",0.297854876743701,-0.29199854313097,-0.0765281144164683,0.208612160333555,-0.000883010696795583,0.298908825471627,-0.399976625470731,-0.289157720095848,-0.284722578684996
